epoch,total_epochs,step,steps_per_epoch,global_step,lr,time_val,time_avg,loss_val,loss_avg,grad_val,grad_avg,mem_mb,num_ranks_used
27,100,0,823,22221,0.007528,1.88585,1.88585,0.35419999999999996,0.35419999999999996,0.0476,0.0476,18757.0,2
27,100,100,823,22321,0.007515,1.43235,1.4369,0.353,0.35245000000000004,0.0329,0.0394,18757.0,2
27,100,200,823,22421,0.007502,1.424,1.433,0.35455000000000003,0.35275,0.0294,0.0492,18757.0,2
27,100,300,823,22521,0.007489,1.4294,1.4309500000000002,0.35975,0.35375,0.0446,0.0483,18757.0,2
27,100,400,823,22621,0.007476,1.4248500000000002,1.4297,0.3498,0.3533,0.0577,0.0454,18757.0,2
27,100,500,823,22721,0.007463,1.4299,1.4294,0.3464,0.35265,0.0335,0.0435,18757.0,2
27,100,600,823,22821,0.00745,1.42875,1.4298,0.36324999999999996,0.35245,0.0688,0.0433,18757.0,2
27,100,700,823,22921,0.007436,1.4298,1.4299,0.3553,0.352,0.0317,0.0428,18757.0,2
27,100,800,823,23021,0.007423,1.4329,1.43,0.33599999999999997,0.35165,0.0308,0.0421,18757.0,2
28,100,0,823,23044,0.00742,1.9314,1.9314,0.36014999999999997,0.36014999999999997,0.0419,0.0419,18757.0,2
28,100,100,823,23144,0.007407,1.4329,1.43635,0.34555,0.35065,0.0358,0.0381,18757.0,2
28,100,200,823,23244,0.007393,1.4299499999999998,1.4341499999999998,0.34299999999999997,0.35135,0.042,0.0413,18757.0,2
28,100,300,823,23344,0.00738,1.4328500000000002,1.43335,0.34435,0.35095,0.0798,0.0411,18757.0,2
28,100,400,823,23444,0.007366,1.4366,1.4338,0.35209999999999997,0.3509,0.0476,0.0488,18757.0,2
28,100,500,823,23544,0.007353,1.4308,1.4341,0.35965,0.35085,0.0354,0.0481,18757.0,2
28,100,600,823,23644,0.007339,1.4286,1.4332,0.36395,0.35125,0.0316,0.0514,18757.0,2
28,100,700,823,23744,0.007326,1.4304,1.4326,0.3584,0.3512,0.0361,0.049,18757.0,2
28,100,800,823,23844,0.007312,1.4335499999999999,1.4327,0.35315,0.3513,0.0417,0.0544,18757.0,2
29,100,0,823,23867,0.007309,1.89655,1.89655,0.3472,0.3472,0.0326,0.0326,18757.0,2
29,100,100,823,23967,0.007295,1.43335,1.4373,0.36924999999999997,0.35295,0.0389,0.0881,18757.0,2
29,100,200,823,24067,0.007281,1.4288500000000002,1.435,0.3553,0.35305,0.043,0.0788,18757.0,2
29,100,300,823,24167,0.007268,1.4319,1.4341,0.33615,0.35265,0.0596,0.0711,18757.0,2
29,100,400,823,24267,0.007254,1.43235,1.4336,0.34615,0.3526,0.0467,0.0644,18757.0,2
29,100,500,823,24367,0.00724,1.4351,1.4334,0.34414999999999996,0.35225,0.0378,0.0627,18757.0,2
29,100,600,823,24467,0.007226,1.43555,1.4336,0.3459,0.35155000000000003,0.0346,0.0584,18757.0,2
29,100,700,823,24567,0.007212,1.4321,1.4336,0.3379,0.35125,0.0339,0.0559,18757.0,2
29,100,800,823,24667,0.007198,1.4320499999999998,1.4333,0.34435,0.3509,0.0241,0.0542,18757.0,2
30,100,0,823,24690,0.007195,1.96115,1.96115,0.34795,0.34795,0.0783,0.0783,18757.0,2
30,100,100,823,24790,0.007181,1.43425,1.4384,0.34640000000000004,0.34955,0.0164,0.0315,18757.0,2
30,100,200,823,24890,0.007167,1.43275,1.436,0.35805,0.3486,0.0345,0.0328,18757.0,2
30,100,300,823,24990,0.007153,1.43245,1.435,0.33430000000000004,0.3483,0.0494,0.0698,18757.0,2
30,100,400,823,25090,0.007139,1.4353,1.43465,0.33315,0.3483,0.0258,0.0667,18757.0,2
30,100,500,823,25190,0.007125,1.4343499999999998,1.4347,0.3468,0.34795,0.0201,0.0606,18757.0,2
30,100,600,823,25290,0.00711,1.43545,1.4348,0.3337,0.34765,0.0252,0.0564,18757.0,2
30,100,700,823,25390,0.007096,1.43885,1.4352,0.34695,0.34755,0.0325,0.0555,18757.0,2
30,100,800,823,25490,0.007082,1.4342,1.4352,0.35475,0.34740000000000004,0.036,0.0537,18757.0,2
31,100,0,823,25513,0.007079,1.87175,1.87175,0.3452,0.3452,0.0336,0.0336,18757.0,2
31,100,100,823,25613,0.007064,1.4343,1.43905,0.34105,0.34745,0.0479,0.0393,18757.0,2
31,100,200,823,25713,0.00705,1.4353,1.4372500000000001,0.33599999999999997,0.34809999999999997,0.0246,0.0368,18757.0,2
31,100,300,823,25813,0.007036,1.4326,1.4365,0.3563,0.3474,0.0225,0.0351,18757.0,2
31,100,400,823,25913,0.007021,1.43485,1.4362,0.34709999999999996,0.34704999999999997,0.0193,0.0358,18757.0,2
31,100,500,823,26013,0.007007,1.4356499999999999,1.4361,0.33465,0.3468,0.0434,0.0346,18757.0,2
31,100,600,823,26113,0.006992,1.4349500000000002,1.4361,0.35365,0.34675,0.0394,0.0338,18757.0,2
31,100,700,823,26213,0.006978,1.4316,1.4358,0.33804999999999996,0.3469,0.0257,0.0333,18757.0,2
31,100,800,823,26313,0.006963,1.43365,1.4355,0.35729999999999995,0.34704999999999997,0.0224,0.033,18757.0,2
32,100,0,823,26336,0.00696,1.8848500000000001,1.8848500000000001,0.3506,0.3506,0.0399,0.0399,18757.0,2
32,100,100,823,26436,0.006945,1.43635,1.43955,0.33995,0.3458,0.0294,0.0361,18757.0,2
32,100,200,823,26536,0.00693,1.43405,1.43785,0.3706,0.34685,0.0314,0.0385,18757.0,2
32,100,300,823,26636,0.006916,1.4345,1.4369,0.3418,0.34735000000000005,0.0238,0.0369,18757.0,2
32,100,400,823,26736,0.006901,1.4354,1.43635,0.34795,0.3472,0.0215,0.0348,18757.0,2
32,100,500,823,26836,0.006886,1.4324,1.4361,0.35005,0.34709999999999996,0.0223,0.0338,18757.0,2
32,100,600,823,26936,0.006871,1.43445,1.4358,0.34215,0.34704999999999997,0.0186,0.0338,18757.0,2
32,100,700,823,27036,0.006857,1.4355,1.43555,0.35165,0.34719999999999995,0.0557,0.0327,18757.0,2
32,100,800,823,27136,0.006842,1.431,1.4355,0.3559,0.34704999999999997,0.0158,0.0326,18757.0,2
33,100,0,823,27159,0.006838,1.9539499999999999,1.9539499999999999,0.33945,0.33945,0.0158,0.0158,18757.0,2
33,100,100,823,27259,0.006823,1.4317,1.4372,0.362,0.34519999999999995,0.0303,0.0257,18757.0,2
33,100,200,823,27359,0.006808,1.43,1.4339,0.362,0.34619999999999995,0.0314,0.0252,18757.0,2
33,100,300,823,27459,0.006793,1.4351500000000001,1.4335,0.33665,0.34655,0.0207,0.0261,18757.0,2
33,100,400,823,27559,0.006778,1.4345500000000002,1.4339,0.34795,0.34650000000000003,0.0204,0.0259,18757.0,2
33,100,500,823,27659,0.006763,1.4317,1.4338,0.3498,0.34665,0.0209,0.027,18757.0,2
33,100,600,823,27759,0.006748,1.4318,1.4335,0.3504,0.34685,0.0144,0.0265,18757.0,2
33,100,700,823,27859,0.006733,1.43465,1.4335,0.34345000000000003,0.3466,0.0176,0.0261,18757.0,2
33,100,800,823,27959,0.006718,1.4383,1.4338,0.34985,0.34655,0.0141,0.0257,18757.0,2
34,100,0,823,27982,0.006715,1.9091,1.9091,0.33685,0.33685,0.0269,0.0269,18757.0,2
34,100,100,823,28082,0.006699,1.43735,1.4423,0.33535,0.3449,0.0281,0.0223,18757.0,2
34,100,200,823,28182,0.006684,1.4357,1.44,0.34199999999999997,0.3449,0.0222,0.0225,18757.0,2
34,100,300,823,28282,0.006669,1.44,1.4393,0.35495,0.3456,0.0201,0.0228,18757.0,2
34,100,400,823,28382,0.006654,1.43765,1.4392,0.35319999999999996,0.34550000000000003,0.0217,0.0232,18757.0,2
34,100,500,823,28482,0.006639,1.4370500000000002,1.4385,0.35445,0.346,0.0142,0.027,18757.0,2
34,100,600,823,28582,0.006623,1.4358,1.438,0.34509999999999996,0.34609999999999996,0.0163,0.0264,18757.0,2
34,100,700,823,28682,0.006608,1.4378,1.4378,0.35519999999999996,0.34609999999999996,0.0265,0.0259,18757.0,2
34,100,800,823,28782,0.006592,1.43805,1.4379,0.34915,0.34635,0.0242,0.0257,18757.0,2
35,100,0,823,28805,0.006589,1.91255,1.91255,0.35050000000000003,0.35050000000000003,0.0193,0.0193,18757.0,2
35,100,100,823,28905,0.006573,1.43215,1.4397,0.34995,0.34855,0.0243,0.0317,18757.0,2
35,100,200,823,29005,0.006558,1.4322,1.4367,0.34865,0.34835,0.0198,0.0288,18757.0,2
35,100,300,823,29105,0.006543,1.4324,1.4356,0.34130000000000005,0.34835,0.0209,0.0266,18757.0,2
35,100,400,823,29205,0.006527,1.43405,1.4348,0.33635000000000004,0.3478,0.0256,0.025,18757.0,2
35,100,500,823,29305,0.006511,1.4320499999999998,1.4343,0.3425,0.34775,0.0237,0.0246,18757.0,2
35,100,600,823,29405,0.006496,1.4358499999999998,1.4343,0.35435000000000005,0.34785,0.0195,0.0246,18757.0,2
35,100,700,823,29505,0.00648,1.4360499999999998,1.4344,0.35545000000000004,0.3478,0.0189,0.0247,18757.0,2
35,100,800,823,29605,0.006465,1.4362,1.4345,0.35109999999999997,0.34795,0.0183,0.0241,18757.0,2
36,100,0,823,29628,0.006461,1.9140000000000001,1.9140000000000001,0.34935000000000005,0.34935000000000005,0.0217,0.0217,18757.0,2
36,100,100,823,29728,0.006445,1.4363,1.43845,0.3386,0.34795,0.0256,0.0417,18757.0,2
36,100,200,823,29828,0.00643,1.4393500000000001,1.4373,0.3649,0.34909999999999997,0.017,0.0355,18757.0,2
36,100,300,823,29928,0.006414,1.4375499999999999,1.4375,0.34614999999999996,0.3493,0.0373,0.0327,18757.0,2
36,100,400,823,30028,0.006398,1.44055,1.4377,0.33299999999999996,0.34925,0.0151,0.0321,18757.0,2
36,100,500,823,30128,0.006382,1.44055,1.4382,0.3437,0.34919999999999995,0.0202,0.0312,18757.0,2
36,100,600,823,30228,0.006367,1.4393500000000001,1.4386,0.35025,0.3493,0.0249,0.0305,18757.0,2
36,100,700,823,30328,0.006351,1.43955,1.4386,0.3476,0.3493,0.0175,0.0311,18757.0,2
36,100,800,823,30428,0.006335,1.4320499999999998,1.4382,0.35705,0.3498,0.0288,0.0344,18757.0,2
37,100,0,823,30451,0.006331,1.91185,1.91185,0.3674,0.3674,0.0194,0.0194,18757.0,2
37,100,100,823,30551,0.006315,1.4374500000000001,1.4387,0.3415,0.35055000000000003,0.0231,0.0233,18757.0,2
37,100,200,823,30651,0.0063,1.43215,1.4356,0.3631,0.35145000000000004,0.0132,0.0364,18757.0,2
37,100,300,823,30751,0.006284,1.43295,1.4343,0.35445000000000004,0.3507,0.02,0.033,18757.0,2
37,100,400,823,30851,0.006268,1.4309500000000002,1.4333,0.34185,0.3507,0.0158,0.0307,18757.0,2
37,100,500,823,30951,0.006252,1.43045,1.4326,0.34335000000000004,0.3502,0.0171,0.0289,18757.0,2
37,100,600,823,31051,0.006236,1.4311500000000001,1.4323,0.3482,0.35015,0.0176,0.0287,18757.0,2
37,100,700,823,31151,0.00622,1.431,1.4326,0.353,0.34995,0.0335,0.0281,18757.0,2
37,100,800,823,31251,0.006204,1.4335,1.4327,0.35350000000000004,0.3497,0.0162,0.0274,18757.0,2
38,100,0,823,31274,0.0062,1.94845,1.94845,0.34115,0.34115,0.0154,0.0154,18757.0,2
38,100,100,823,31374,0.006184,1.4336,1.43855,0.34285,0.34740000000000004,0.0168,0.0203,18757.0,2
38,100,200,823,31474,0.006168,1.4341,1.43645,0.34935,0.34709999999999996,0.0127,0.02,18757.0,2
38,100,300,823,31574,0.006152,1.43555,1.4365,0.3387,0.3466,0.0199,0.0199,18757.0,2
38,100,400,823,31674,0.006135,1.4332,1.4360499999999998,0.3554,0.347,0.0156,0.0198,18757.0,2
38,100,500,823,31774,0.006119,1.4337,1.43575,0.34925,0.34719999999999995,0.0239,0.0203,18757.0,2
38,100,600,823,31874,0.006103,1.4330500000000002,1.4353500000000001,0.344,0.3472,0.0186,0.0207,18757.0,2
38,100,700,823,31974,0.006087,1.43465,1.4352,0.3527,0.3473,0.0198,0.0207,18757.0,2
38,100,800,823,32074,0.00607,1.435,1.4352,0.35655000000000003,0.34719999999999995,0.0234,0.0213,18757.0,2
39,100,0,823,32097,0.006067,1.90615,1.90615,0.35045000000000004,0.35045000000000004,0.0262,0.0262,18757.0,2
39,100,100,823,32197,0.00605,1.43445,1.4379,0.35165,0.34619999999999995,0.0201,0.0278,18757.0,2
39,100,200,823,32297,0.006034,1.4362499999999998,1.4360499999999998,0.36665000000000003,0.34704999999999997,0.0144,0.026,18757.0,2
39,100,300,823,32397,0.006018,1.4379,1.4363,0.34855,0.34755,0.0156,0.0391,18757.0,2
39,100,400,823,32497,0.006001,1.43555,1.4361,0.35860000000000003,0.3477,0.0272,0.0345,18757.0,2
39,100,500,823,32597,0.005985,1.4347,1.43575,0.3435,0.34785,0.0166,0.0324,18757.0,2
39,100,600,823,32697,0.005969,1.4335,1.4353500000000001,0.3377,0.34775,0.0198,0.0315,18757.0,2
39,100,700,823,32797,0.005952,1.4328500000000002,1.43485,0.35814999999999997,0.3478,0.0156,0.03,18757.0,2
39,100,800,823,32897,0.005936,1.4337,1.4348,0.35235,0.34804999999999997,0.0205,0.0322,18757.0,2
40,100,0,823,32920,0.005932,1.90095,1.90095,0.34904999999999997,0.34904999999999997,0.0167,0.0167,18757.0,2
40,100,100,823,33020,0.005916,1.43555,1.4395,0.35945,0.34809999999999997,0.5146,0.0286,18757.0,2
40,100,200,823,33120,0.005899,1.4368,1.4386,0.3474,0.34804999999999997,0.0117,0.0296,18757.0,2
40,100,300,823,33220,0.005883,1.43505,1.4376,0.3488,0.34815,0.0157,0.0267,18757.0,2
40,100,400,823,33320,0.005866,1.4353,1.4369,0.3409,0.34850000000000003,0.0148,0.0254,18757.0,2
40,100,500,823,33420,0.00585,1.4345500000000002,1.4363,0.35105,0.34835000000000005,0.0189,0.0252,18757.0,2
40,100,600,823,33520,0.005833,1.4330500000000002,1.4357,0.35109999999999997,0.34815,0.0184,0.0251,18757.0,2
40,100,700,823,33620,0.005816,1.4351,1.4355,0.3454,0.34785,0.0189,0.0244,18757.0,2
40,100,800,823,33720,0.0058,1.43675,1.4354,0.34509999999999996,0.3477,0.0179,0.0246,18757.0,2
41,100,0,823,33743,0.005796,1.9625,1.9625,0.34095,0.34095,0.1096,0.1096,18757.0,2
41,100,100,823,33843,0.005779,1.4349,1.4396499999999999,0.34904999999999997,0.3467,0.0366,0.0275,18757.0,2
41,100,200,823,33943,0.005763,1.43365,1.4371,0.34925,0.34745000000000004,0.0173,0.0275,18757.0,2
41,100,300,823,34043,0.005746,1.4351500000000001,1.4361,0.3275,0.348,0.0156,0.0296,18757.0,2
41,100,400,823,34143,0.00573,1.4336,1.4358,0.35035,0.348,0.0162,0.0289,18757.0,2
41,100,500,823,34243,0.005713,1.43425,1.4356,0.35409999999999997,0.34785,0.0205,0.0276,18757.0,2
41,100,600,823,34343,0.005696,1.43445,1.4355,0.35625,0.34755,0.0284,0.0269,18757.0,2
41,100,700,823,34443,0.005679,1.437,1.4355,0.34704999999999997,0.34745,0.0141,0.0264,18757.0,2
41,100,800,823,34543,0.005663,1.4372500000000001,1.4356,0.34904999999999997,0.34735,0.0187,0.0262,18757.0,2
42,100,0,823,34566,0.005659,1.9073,1.9073,0.3468,0.3468,0.0255,0.0255,18757.0,2
42,100,100,823,34666,0.005642,1.4345,1.4397,0.35155000000000003,0.34595,0.0237,0.0261,18757.0,2
42,100,200,823,34766,0.005625,1.4335499999999999,1.437,0.34255,0.34635,0.0331,0.0246,18757.0,2
42,100,300,823,34866,0.005608,1.4381499999999998,1.4368,0.3621,0.34609999999999996,0.0276,0.0258,18757.0,2
42,100,400,823,34966,0.005592,1.4369,1.4368500000000002,0.34785,0.34609999999999996,0.017,0.0257,18757.0,2
42,100,500,823,35066,0.005575,1.4347,1.4365,0.3568,0.34645,0.0251,0.0257,18757.0,2
42,100,600,823,35166,0.005558,1.43655,1.4363,0.3399,0.3467,0.0195,0.0266,18757.0,2
42,100,700,823,35266,0.005541,1.4336,1.4362,0.3518,0.3469,0.038,0.029,18757.0,2
42,100,800,823,35366,0.005524,1.4374500000000001,1.436,0.34409999999999996,0.34704999999999997,0.0376,0.0328,18757.0,2
43,100,0,823,35389,0.00552,1.8788,1.8788,0.35165,0.35165,0.0232,0.0232,18757.0,2
43,100,100,823,35489,0.005504,1.4377,1.4405,0.35225,0.35014999999999996,0.0145,0.0742,18757.0,2
43,100,200,823,35589,0.005487,1.4362,1.4382,0.35175,0.35109999999999997,0.0123,0.0491,18757.0,2
43,100,300,823,35689,0.00547,1.43855,1.4373,0.36755000000000004,0.35025,0.028,0.0415,18757.0,2
43,100,400,823,35789,0.005453,1.4311500000000001,1.4368,0.34655,0.35025,0.0133,0.0381,18757.0,2
43,100,500,823,35889,0.005436,1.436,1.4363,0.35509999999999997,0.34995,0.014,0.0349,18757.0,2
43,100,600,823,35989,0.005419,1.4289,1.4358,0.34125,0.34965,0.0282,0.0372,18757.0,2
43,100,700,823,36089,0.005402,1.43505,1.4353,0.3548,0.3498,0.0463,0.0365,18757.0,2
43,100,800,823,36189,0.005385,1.43365,1.4352,0.33385,0.34965,0.0167,0.0355,18757.0,2
44,100,0,823,36212,0.005381,1.89785,1.89785,0.34375,0.34375,0.0227,0.0227,18757.0,2
44,100,100,823,36312,0.005364,1.4326,1.4366500000000002,0.35295,0.34765,0.0258,0.0253,18757.0,2
44,100,200,823,36412,0.005347,1.4338,1.4347,0.35124999999999995,0.34795,0.0222,0.0347,18757.0,2
44,100,300,823,36512,0.00533,1.4334500000000001,1.4339499999999998,0.35545,0.34819999999999995,0.0255,0.0329,18757.0,2
44,100,400,823,36612,0.005313,1.4363,1.4339,0.3423,0.34814999999999996,0.0237,0.0313,18757.0,2
44,100,500,823,36712,0.005296,1.4331,1.4341,0.34719999999999995,0.34835,0.021,0.0389,18757.0,2
44,100,600,823,36812,0.005279,1.4345,1.4339499999999998,0.3549,0.3487,0.0205,0.0451,18757.0,2
44,100,700,823,36912,0.005262,1.4329,1.4339,0.34199999999999997,0.34875,0.122,0.043,18757.0,2
44,100,800,823,37012,0.005245,1.4346,1.4337,0.33865,0.34850000000000003,0.0363,0.0417,18757.0,2
45,100,0,823,37035,0.005241,1.8936000000000002,1.8936000000000002,0.3496,0.3496,0.0154,0.0154,18757.0,2
45,100,100,823,37135,0.005224,1.4339499999999998,1.4376,0.3402,0.34875,0.0247,0.0233,18757.0,2
45,100,200,823,37235,0.005207,1.4354,1.4362,0.35214999999999996,0.3493,0.0138,0.0256,18757.0,2
45,100,300,823,37335,0.00519,1.4374500000000001,1.4372,0.3577,0.34914999999999996,0.0232,0.0264,18757.0,2
45,100,400,823,37435,0.005172,1.4398499999999999,1.4376,0.36175,0.34850000000000003,0.014,0.026,18757.0,2
45,100,500,823,37535,0.005155,1.4351,1.4374,0.36,0.34835,0.0324,0.0416,18757.0,2
45,100,600,823,37635,0.005138,1.4349500000000002,1.4368500000000002,0.3398,0.34845000000000004,0.0442,0.0427,18757.0,2
45,100,700,823,37735,0.005121,1.43315,1.4364,0.3467,0.34819999999999995,0.0155,0.0432,18757.0,2
45,100,800,823,37835,0.005104,1.4342,1.436,0.3545,0.34785,0.0153,0.0447,18757.0,2
46,100,0,823,37858,0.0051,1.9156,1.9156,0.34904999999999997,0.34904999999999997,0.0188,0.0188,18757.0,2
46,100,100,823,37958,0.005083,1.4347500000000002,1.4365,0.3525,0.3466,0.0215,0.0403,18757.0,2
46,100,200,823,38058,0.005066,1.4334500000000001,1.4352,0.35350000000000004,0.34704999999999997,0.0132,0.0341,18757.0,2
46,100,300,823,38158,0.005048,1.4328500000000002,1.4347500000000002,0.3504,0.3471,0.015,0.0371,18757.0,2
46,100,400,823,38258,0.005031,1.43335,1.4342,0.34075,0.34709999999999996,0.018,0.0346,18757.0,2
46,100,500,823,38358,0.005014,1.43425,1.4341499999999998,0.3557,0.3472,0.0199,0.0334,18757.0,2
46,100,600,823,38458,0.004997,1.4323,1.434,0.35035,0.34719999999999995,0.0149,0.0329,18757.0,2
46,100,700,823,38558,0.00498,1.4315,1.4337,0.3499,0.34719999999999995,0.1296,0.0328,18757.0,2
46,100,800,823,38658,0.004962,1.43005,1.4336,0.3422,0.34719999999999995,0.0148,0.0332,18757.0,2
47,100,0,823,38681,0.004958,1.9707,1.9707,0.34065,0.34065,0.013,0.013,18757.0,2
47,100,100,823,38781,0.004941,1.4281,1.4347,0.34740000000000004,0.34804999999999997,0.0195,0.0998,18757.0,2
47,100,200,823,38881,0.004924,1.4320499999999998,1.4331,0.35155000000000003,0.34865,0.015,0.0604,18757.0,2
47,100,300,823,38981,0.004907,1.43145,1.4338,0.34719999999999995,0.3486,0.013,0.0479,18757.0,2
47,100,400,823,39081,0.00489,1.4343,1.4342,0.3678,0.34815,0.0453,0.0406,18757.0,2
47,100,500,823,39181,0.004872,1.43335,1.4341,0.35245000000000004,0.34815,0.0317,0.04,18757.0,2
47,100,600,823,39281,0.004855,1.4320499999999998,1.4339,0.3446,0.34785,0.0232,0.0372,18757.0,2
47,100,700,823,39381,0.004838,1.43275,1.4338,0.32785,0.34775,0.0197,0.0417,18757.0,2
47,100,800,823,39481,0.004821,1.4297499999999999,1.4334,0.3417,0.34765,0.0214,0.0399,18757.0,2
48,100,0,823,39504,0.004817,1.96905,1.96905,0.35950000000000004,0.35950000000000004,0.0277,0.0277,18757.0,2
48,100,100,823,39604,0.004799,1.4298,1.4354,0.3575,0.34765,0.0215,0.0258,18757.0,2
48,100,200,823,39704,0.004782,1.43085,1.4331,0.35960000000000003,0.34804999999999997,0.0182,0.025,18757.0,2
48,100,300,823,39804,0.004765,1.43145,1.4325,0.36035,0.34785,0.0637,0.0476,18757.0,2
48,100,400,823,39904,0.004748,1.4282,1.432,0.3397,0.34855,0.0122,0.0594,18757.0,2
48,100,500,823,40004,0.00473,1.43125,1.4315,0.34650000000000003,0.34909999999999997,0.0254,0.0585,18757.0,2
48,100,600,823,40104,0.004713,1.42795,1.4311,0.3563,0.3492,0.0242,0.0537,18757.0,2
48,100,700,823,40204,0.004696,1.4313,1.4309,0.35505,0.34915,0.016,0.0504,18757.0,2
48,100,800,823,40304,0.004678,1.4297499999999999,1.4308,0.34909999999999997,0.3489,0.0379,0.0499,18757.0,2
49,100,0,823,40327,0.004674,1.91915,1.91915,0.35805,0.35805,0.0254,0.0254,18757.0,2
49,100,100,823,40427,0.004657,1.43235,1.437,0.34914999999999996,0.34950000000000003,0.0172,0.0539,18757.0,2
49,100,200,823,40527,0.00464,1.43005,1.4344,0.35535,0.34855,0.0188,0.0443,18757.0,2
49,100,300,823,40627,0.004623,1.4312,1.4331,0.3327,0.34865,0.0309,0.0425,18757.0,2
49,100,400,823,40727,0.004605,1.43255,1.4327,0.34975,0.34819999999999995,0.039,0.0407,18757.0,2
49,100,500,823,40827,0.004588,1.4316,1.4327,0.3486,0.34825,0.0786,0.0404,18757.0,2
49,100,600,823,40927,0.004571,1.43445,1.4329,0.32894999999999996,0.34795,0.018,0.0376,18757.0,2
49,100,700,823,41027,0.004553,1.43315,1.433,0.33545,0.34755,0.0183,0.0364,18757.0,2
49,100,800,823,41127,0.004536,1.4314,1.4329,0.35655000000000003,0.3476,0.0238,0.0347,18757.0,2
50,100,0,823,41150,0.004532,1.9173,1.9173,0.34209999999999996,0.34209999999999996,0.0189,0.0189,18757.0,2
50,100,100,823,41250,0.004515,1.43295,1.4368,0.34395,0.34525,0.02,0.0303,18757.0,2
50,100,200,823,41350,0.004498,1.433,1.4349,0.35445,0.34740000000000004,0.0285,0.033,18757.0,2
50,100,300,823,41450,0.00448,1.43245,1.4338,0.3538,0.34809999999999997,0.0151,0.0327,18757.0,2
50,100,400,823,41550,0.004463,1.42775,1.4333,0.34955,0.348,0.0288,0.0321,18757.0,2
50,100,500,823,41650,0.004446,1.4253,1.4321,0.348,0.34765,0.0241,0.0337,18757.0,2
50,100,600,823,41750,0.004428,1.4262,1.4312,0.3473,0.34795,0.0629,0.0322,18757.0,2
50,100,700,823,41850,0.004411,1.42845,1.4308,0.33430000000000004,0.34775,0.0165,0.0326,18757.0,2
50,100,800,823,41950,0.004394,1.43245,1.431,0.3405,0.34765,0.0254,0.0382,18757.0,2
51,100,0,823,41973,0.00439,1.9118,1.9118,0.3624,0.3624,0.02,0.02,18757.0,2
51,100,100,823,42073,0.004373,1.4292,1.43525,0.3476,0.3502,0.0121,0.029,18757.0,2
51,100,200,823,42173,0.004355,1.4284,1.43235,0.34855,0.34895,0.0235,0.0312,18757.0,2
51,100,300,823,42273,0.004338,1.4272,1.4311,0.3526,0.34845,0.0146,0.0301,18757.0,2
51,100,400,823,42373,0.004321,1.42945,1.43045,0.34825,0.34785,0.0201,0.0287,18757.0,2
51,100,500,823,42473,0.004303,1.4299,1.4302,0.3668,0.34755,0.0147,0.0283,18757.0,2
51,100,600,823,42573,0.004286,1.4297,1.43,0.34650000000000003,0.34725,0.0417,0.028,18757.0,2
51,100,700,823,42673,0.004269,1.4307,1.42985,0.35545,0.34709999999999996,0.0225,0.0277,18757.0,2
51,100,800,823,42773,0.004252,1.4308,1.4299,0.3293,0.34704999999999997,0.0253,0.0278,18757.0,2
52,100,0,823,42796,0.004248,1.9922499999999999,1.9922499999999999,0.34325,0.34325,0.0256,0.0256,18757.0,2
52,100,100,823,42896,0.00423,1.43085,1.4348,0.33609999999999995,0.3463,0.0318,0.0266,18757.0,2
52,100,200,823,42996,0.004213,1.4299499999999998,1.4323,0.33409999999999995,0.34725,0.0131,0.0256,18757.0,2
52,100,300,823,43096,0.004196,1.4308,1.4314,0.3609,0.34745000000000004,0.0221,0.024,18757.0,2
52,100,400,823,43196,0.004179,1.42835,1.4309,0.34155,0.3473,0.0162,0.0233,18757.0,2
52,100,500,823,43296,0.004161,1.4291,1.4306,0.3389,0.3473,0.0215,0.023,18757.0,2
52,100,600,823,43396,0.004144,1.431,1.4303,0.36760000000000004,0.34719999999999995,0.0227,0.0231,18757.0,2
52,100,700,823,43496,0.004127,1.4352,1.4308,0.3342,0.34704999999999997,0.0159,0.0232,18757.0,2
52,100,800,823,43596,0.00411,1.4348,1.4312,0.35995,0.3468,0.0185,0.0231,18757.0,2
53,100,0,823,43619,0.004106,1.89905,1.89905,0.3592,0.3592,0.018,0.018,18757.0,2
53,100,100,823,43719,0.004089,1.43255,1.4363,0.3328,0.346,0.0192,0.0221,18757.0,2
53,100,200,823,43819,0.004071,1.43175,1.4342,0.33895,0.34645000000000004,0.0147,0.0215,18757.0,2
53,100,300,823,43919,0.004054,1.4330500000000002,1.4337,0.34725,0.34604999999999997,0.0167,0.0212,18757.0,2
53,100,400,823,44019,0.004037,1.4330500000000002,1.4333,0.34740000000000004,0.34604999999999997,0.2404,0.0216,18757.0,2
53,100,500,823,44119,0.00402,1.43125,1.4329,0.33694999999999997,0.346,0.0216,0.0223,18757.0,2
53,100,600,823,44219,0.004003,1.43335,1.4327,0.3486,0.346,0.0203,0.0227,18757.0,2
53,100,700,823,44319,0.003985,1.4334,1.4328,0.3552,0.34635,0.0186,0.0233,18757.0,2
53,100,800,823,44419,0.003968,1.431,1.4328,0.35415,0.34635,0.0164,0.0234,18757.0,2
54,100,0,823,44442,0.003964,1.96635,1.96635,0.35705,0.35705,0.0436,0.0436,18757.0,2
54,100,100,823,44542,0.003947,1.4287,1.4368500000000002,0.34865,0.3473,0.0305,0.0267,18757.0,2
54,100,200,823,44642,0.00393,1.4339,1.4345,0.3519,0.34655,0.0272,0.0255,18757.0,2
54,100,300,823,44742,0.003913,1.4343,1.4346,0.34604999999999997,0.34635000000000005,0.0163,0.0252,18757.0,2
