epoch,total_epochs,step,steps_per_epoch,global_step,lr,time_val,time_avg,loss_val,loss_avg,grad_val,grad_avg,mem_mb,num_ranks_used
27,100,300,823,22521,0.000725,1.46,1.4626,0.17625,0.17880000000000001,0.0478,0.0692,18670.0,2
27,100,400,823,22621,0.000725,1.4613,1.462,0.17905,0.1785,0.0879,0.0698,18670.0,2
27,100,500,823,22721,0.000725,1.46,1.4618,0.17595,0.17845,0.0463,0.0703,18670.0,2
27,100,600,823,22821,0.000725,1.4591,1.4615,0.17814999999999998,0.17835,0.1218,0.0704,18670.0,2
27,100,700,823,22921,0.000725,1.4593,1.4614,0.1754,0.17825000000000002,0.0506,0.0696,18670.0,2
27,100,800,823,23021,0.000725,1.4613,1.4613,0.17770000000000002,0.1782,0.0974,0.0696,18670.0,2
28,100,0,823,23044,0.000725,2.03395,2.03395,0.179,0.179,0.0822,0.0822,18670.0,2
28,100,100,823,23144,0.000725,1.4611,1.4663,0.17615,0.17735,0.0469,0.0707,18670.0,2
28,100,200,823,23244,0.000725,1.461,1.4637,0.17205,0.17704999999999999,0.0433,0.0669,18670.0,2
28,100,300,823,23344,0.000725,1.4594,1.4628,0.17670000000000002,0.17675000000000002,0.0656,0.0666,18670.0,2
28,100,400,823,23444,0.000725,1.4607,1.4625,0.17925000000000002,0.17670000000000002,0.0876,0.0674,18670.0,2
28,100,500,823,23544,0.000725,1.4608500000000002,1.4624,0.17535,0.17665,0.0436,0.0681,18670.0,2
28,100,600,823,23644,0.000725,1.4616500000000001,1.4623,0.1744,0.1766,0.0445,0.0675,18670.0,2
28,100,700,823,23744,0.000725,1.4614,1.4621,0.174,0.17654999999999998,0.0509,0.0675,18670.0,2
28,100,800,823,23844,0.000725,1.46,1.4621,0.17880000000000001,0.1764,0.0725,0.0672,18670.0,2
29,100,0,823,23867,0.000725,2.00805,2.00805,0.17354999999999998,0.17354999999999998,0.107,0.107,18670.0,2
29,100,100,823,23967,0.000725,1.461,1.4657,0.1714,0.1756,0.0629,0.0688,18670.0,2
29,100,200,823,24067,0.000725,1.4616,1.4636,0.18035,0.1755,0.0549,0.0659,18670.0,2
29,100,300,823,24167,0.000725,1.4608,1.4629,0.17465,0.1753,0.0938,0.0638,18670.0,2
29,100,400,823,24267,0.000725,1.4605,1.4627,0.17285,0.17515,0.0431,0.0654,18670.0,2
29,100,500,823,24367,0.000725,1.4629,1.4626,0.17905,0.17504999999999998,0.06,0.0651,18670.0,2
29,100,600,823,24467,0.000725,1.4621,1.4625,0.17785,0.1749,0.0655,0.0662,18670.0,2
29,100,700,823,24567,0.000725,1.4624,1.4624,0.17415,0.1748,0.0668,0.0666,18670.0,2
29,100,800,823,24667,0.000725,1.4631500000000002,1.4624,0.1778,0.17475,0.0614,0.0674,18670.0,2
30,100,0,823,24690,0.000725,2.0438,2.0438,0.17435,0.17435,0.0558,0.0558,18670.0,2
30,100,100,823,24790,0.000725,1.4631,1.4676,0.17270000000000002,0.1735,0.0382,0.0654,18670.0,2
30,100,200,823,24890,0.000725,1.4636,1.4649,0.16949999999999998,0.17325000000000002,0.0527,0.0654,18670.0,2
30,100,300,823,24990,0.000725,1.4649,1.4645,0.1765,0.1734,0.0597,0.064,18670.0,2
30,100,400,823,25090,0.000725,1.46155,1.4642,0.1739,0.17325000000000002,0.0491,0.0631,18670.0,2
30,100,500,823,25190,0.000725,1.4641,1.4639,0.18445,0.17475000000000002,0.0821,0.0822,18670.0,2
30,100,600,823,25290,0.000725,1.4618,1.4635,0.1745,0.1745,0.0668,0.0781,18670.0,2
30,100,700,823,25390,0.000725,1.4626,1.4633,0.1753,0.1742,0.0898,0.0753,18670.0,2
30,100,800,823,25490,0.000725,1.4621,1.4631,0.176,0.174,0.0523,0.0735,18670.0,2
31,100,0,823,25513,0.000725,2.5125,2.5125,0.1714,0.1714,0.0703,0.0703,18670.0,2
31,100,100,823,25613,0.000725,1.4628,1.4720499999999999,0.17685,0.17205,0.0694,0.0596,18670.0,2
31,100,200,823,25713,0.000725,1.4625,1.4672,0.16965,0.17195,0.0355,0.0585,18670.0,2
31,100,300,823,25813,0.000725,1.4616,1.46555,0.17175,0.17185,0.0566,0.0576,18670.0,2
31,100,400,823,25913,0.000725,1.4622,1.46475,0.1696,0.17165000000000002,0.0668,0.0592,18670.0,2
31,100,500,823,26013,0.000725,1.462,1.46415,0.1689,0.17170000000000002,0.0556,0.0592,18670.0,2
31,100,600,823,26113,0.000725,1.4596,1.46375,0.1693,0.17170000000000002,0.0599,0.0612,18670.0,2
31,100,700,823,26213,0.000725,1.4611,1.4634999999999998,0.17225000000000001,0.17149999999999999,0.0545,0.0609,18670.0,2
31,100,800,823,26313,0.000725,1.4611,1.46325,0.1717,0.17154999999999998,0.086,0.0613,18670.0,2
32,100,0,823,26336,0.000725,1.98265,1.98265,0.17215000000000003,0.17215000000000003,0.0572,0.0572,18670.0,2
32,100,100,823,26436,0.000725,1.4614500000000001,1.4661,0.16895,0.17095,0.0978,0.0529,18670.0,2
32,100,200,823,26536,0.000725,1.4583,1.46345,0.16925,0.1709,0.0353,0.0562,18670.0,2
32,100,300,823,26636,0.000725,1.4598,1.4625,0.17254999999999998,0.17085,0.052,0.0561,18670.0,2
32,100,400,823,26736,0.000725,1.4609,1.4618,0.17315,0.1707,0.0717,0.0576,18670.0,2
32,100,500,823,26836,0.000725,1.4644,1.4619,0.1711,0.17065,0.0592,0.0587,18670.0,2
32,100,600,823,26936,0.000725,1.4656,1.4622,0.1699,0.17055,0.062,0.0596,18670.0,2
32,100,700,823,27036,0.000725,1.463,1.4623,0.16995,0.17045,0.0442,0.0597,18670.0,2
32,100,800,823,27136,0.000725,1.4605,1.4623,0.1708,0.17045,0.0916,0.0607,18670.0,2
33,100,0,823,27159,0.000725,2.0053,2.0053,0.1678,0.1678,0.0437,0.0437,18670.0,2
33,100,100,823,27259,0.000725,1.4641,1.4674,0.1698,0.1698,0.0604,0.0608,18670.0,2
33,100,200,823,27359,0.000725,1.46115,1.46495,0.17205,0.1697,0.0651,0.0583,18670.0,2
33,100,300,823,27459,0.000725,1.4618,1.4641,0.1728,0.16955,0.0632,0.0574,18670.0,2
33,100,400,823,27559,0.000725,1.46275,1.4636,0.17049999999999998,0.16949999999999998,0.0485,0.0584,18670.0,2
33,100,500,823,27659,0.000725,1.4601,1.4632,0.16635,0.1694,0.0521,0.0582,18670.0,2
33,100,600,823,27759,0.000725,1.4598,1.4629,0.16705,0.16935,0.0632,0.0586,18670.0,2
33,100,700,823,27859,0.000725,1.4615,1.4627,0.1714,0.16935,0.056,0.059,18670.0,2
33,100,800,823,27959,0.000725,1.463,1.4625,0.16915,0.16920000000000002,0.0501,0.0592,18670.0,2
34,100,0,823,27982,0.000725,1.96365,1.96365,0.17175,0.17175,0.0761,0.0761,18670.0,2
34,100,100,823,28082,0.000725,1.4613,1.4668,0.17195,0.16849999999999998,0.0643,0.0616,18670.0,2
34,100,200,823,28182,0.000725,1.4612,1.4643,0.16535,0.1684,0.0446,0.0589,18670.0,2
34,100,300,823,28282,0.000725,1.4628,1.4635,0.1686,0.16835,0.0495,0.0613,18670.0,2
34,100,400,823,28382,0.000725,1.461,1.4631,0.16775,0.16835,0.0411,0.0602,18670.0,2
34,100,500,823,28482,0.000725,1.46185,1.4628,0.16770000000000002,0.16835,0.048,0.0612,18670.0,2
34,100,600,823,28582,0.000725,1.4609,1.4625,0.1702,0.1683,0.0362,0.0624,18670.0,2
34,100,700,823,28682,0.000725,1.4609,1.4624,0.16585,0.1683,0.0375,0.0613,18670.0,2
34,100,800,823,28782,0.000725,1.4593,1.4622,0.16610000000000003,0.16820000000000002,0.0363,0.0609,18670.0,2
35,100,0,823,28805,0.000725,2.0256499999999997,2.0256499999999997,0.17315,0.17315,0.0321,0.0321,18670.0,2
35,100,100,823,28905,0.000725,1.4646,1.4674,0.1673,0.16770000000000002,0.0702,0.0605,18670.0,2
35,100,200,823,29005,0.000725,1.4644,1.4661,0.16515000000000002,0.16785,0.0406,0.0593,18670.0,2
35,100,300,823,29105,0.000725,1.4634,1.4654,0.17125,0.1678,0.0618,0.0595,18670.0,2
35,100,400,823,29205,0.000725,1.4621,1.4648,0.16795,0.16755,0.0647,0.0611,18670.0,2
35,100,500,823,29305,0.000725,1.4625,1.4644,0.16605,0.16735,0.0835,0.0609,18670.0,2
35,100,600,823,29405,0.000725,1.4566,1.4637,0.8364499999999999,0.22225,0.0142,0.0777,18670.0,2
35,100,700,823,29505,0.000725,1.4578,1.4626,0.83705,0.31005,0.0181,0.0681,18670.0,2
35,100,800,823,29605,0.000725,1.4604,1.462,0.8364,0.3757,0.075,0.0627,18670.0,2
36,100,0,823,29628,0.000725,2.53925,2.53925,0.8424499999999999,0.8424499999999999,0.0479,0.0479,18670.0,2
36,100,100,823,29728,0.000725,1.458,1.4681,0.8360000000000001,0.8386499999999999,0.0262,0.0992,18670.0,2
36,100,200,823,29828,0.000725,1.4570500000000002,1.4625,0.8362499999999999,0.8385,0.0061,0.0549,18670.0,2
36,100,300,823,29928,0.000725,1.4587,1.4608500000000002,0.8095,0.83695,0.1008,0.0505,18670.0,2
36,100,400,823,30028,0.000725,1.4592,1.46015,0.8097,0.83505,0.533,0.0729,18670.0,2
36,100,500,823,30128,0.000725,1.4612500000000002,1.46015,0.4937,0.7897,0.1285,0.1203,18670.0,2
36,100,600,823,30228,0.000725,1.463,1.4603000000000002,0.4063,0.73155,0.1602,0.133,18670.0,2
36,100,700,823,30328,0.000725,1.4612,1.4604,0.3254,0.67855,0.1011,0.1381,18670.0,2
36,100,800,823,30428,0.000725,1.461,1.46045,0.29590000000000005,0.6328,0.2093,0.1421,18670.0,2
37,100,0,823,30451,0.000725,1.99685,1.99685,0.2903,0.2903,0.1702,0.1702,18670.0,2
37,100,100,823,30551,0.000725,1.4606,1.465,0.2681,0.2763,0.1692,0.1616,18670.0,2
37,100,200,823,30651,0.000725,1.4601,1.4627,0.2424,0.26635,0.0701,0.1496,18670.0,2
37,100,300,823,30751,0.000725,1.4625,1.4621,0.2288,0.25734999999999997,0.0856,0.1479,18670.0,2
37,100,400,823,30851,0.000725,1.4643,1.4623,0.21875,0.2489,0.1744,0.1472,18670.0,2
37,100,500,823,30951,0.000725,1.462,1.4626,0.20325,0.2405,0.1699,0.1451,18670.0,2
37,100,600,823,31051,0.000725,1.4621,1.4627,0.18685,0.2328,0.0609,0.1414,18670.0,2
37,100,700,823,31151,0.000725,1.4615,1.4627,0.18315,0.2259,0.1376,0.1363,18670.0,2
37,100,800,823,31251,0.000725,1.4631,1.4627,0.1759,0.2201,0.0762,0.1323,18670.0,2
38,100,0,823,31274,0.000725,1.9649,1.9649,0.17915,0.17915,0.1101,0.1101,18670.0,2
38,100,100,823,31374,0.000725,1.4627,1.4678,0.17335,0.17585,0.0678,0.0966,18670.0,2
38,100,200,823,31474,0.000725,1.4627,1.4655,0.1729,0.17504999999999998,0.0837,0.0903,18670.0,2
38,100,300,823,31574,0.000725,1.4615,1.4646,0.167,0.17435,0.0755,0.0888,18670.0,2
38,100,400,823,31674,0.000725,1.4621499999999998,1.4641,0.17225000000000001,0.17375000000000002,0.0625,0.0848,18670.0,2
38,100,500,823,31774,0.000725,1.4612,1.4636,0.17075,0.17315,0.045,0.0825,18670.0,2
38,100,600,823,31874,0.000725,1.4624,1.4633,0.1742,0.17275000000000001,0.0566,0.0813,18670.0,2
38,100,700,823,31974,0.000725,1.4604,1.463,0.17305,0.17235,0.045,0.0797,18670.0,2
38,100,800,823,32074,0.000725,1.4593,1.4627,0.1707,0.172,0.1088,0.0793,18670.0,2
39,100,0,823,32097,0.000725,2.02705,2.02705,0.1698,0.1698,0.0478,0.0478,18670.0,2
39,100,100,823,32197,0.000725,1.4597,1.4652,0.1709,0.16915000000000002,0.0705,0.0703,18670.0,2
39,100,200,823,32297,0.000725,1.4628,1.4627,0.16625,0.1689,0.061,0.0684,18670.0,2
39,100,300,823,32397,0.000725,1.4601,1.4619,0.16605,0.16854999999999998,0.0788,0.0687,18670.0,2
39,100,400,823,32497,0.000725,1.4617,1.4616,0.17195,0.1685,0.107,0.0683,18670.0,2
39,100,500,823,32597,0.000725,1.4611,1.4615,0.16965,0.16845,0.0396,0.0675,18670.0,2
39,100,600,823,32697,0.000725,1.4593,1.46135,0.17015,0.16835,0.053,0.0665,18670.0,2
39,100,700,823,32797,0.000725,1.4622,1.4612,0.17095,0.16825,0.0647,0.0659,18670.0,2
39,100,800,823,32897,0.000725,1.4593,1.4611,0.1669,0.16815,0.0673,0.0662,18670.0,2
40,100,0,823,32920,0.000725,2.0012,2.0012,0.1645,0.1645,0.0417,0.0417,18670.0,2
40,100,100,823,33020,0.000725,1.4604,1.4649,0.16555,0.1674,0.0574,0.0674,18670.0,2
40,100,200,823,33120,0.000725,1.4604,1.4623,0.1696,0.1673,0.0559,0.0663,18670.0,2
40,100,300,823,33220,0.000725,1.4615,1.4619,0.17015,0.16725,0.074,0.0663,18670.0,2
40,100,400,823,33320,0.000725,1.4636,1.462,0.16695,0.16715,0.0504,0.0649,18670.0,2
40,100,500,823,33420,0.000725,1.4585,1.462,0.1678,0.1672,0.0686,0.0647,18670.0,2
40,100,600,823,33520,0.000725,1.4622,1.4619,0.1627,0.167,0.0549,0.0637,18670.0,2
40,100,700,823,33620,0.000725,1.4608,1.4619,0.16835,0.16695,0.0495,0.0634,18670.0,2
40,100,800,823,33720,0.000725,1.4616,1.4619,0.1689,0.16685,0.0505,0.0624,18670.0,2
41,100,0,823,33743,0.000725,2.56135,2.56135,0.1688,0.1688,0.0922,0.0922,18670.0,2
41,100,100,823,33843,0.000725,1.4594,1.472,0.16820000000000002,0.16665000000000002,0.0539,0.0622,18670.0,2
41,100,200,823,33943,0.000725,1.4604,1.46685,0.16599999999999998,0.16665,0.0542,0.0626,18670.0,2
41,100,300,823,34043,0.000725,1.4618,1.465,0.16875,0.1663,0.0593,0.0618,18670.0,2
41,100,400,823,34143,0.000725,1.461,1.4642499999999998,0.16670000000000001,0.16605,0.0888,0.06,18670.0,2
41,100,500,823,34243,0.000725,1.4602,1.46365,0.16535,0.166,0.0528,0.0596,18670.0,2
41,100,600,823,34343,0.000725,1.4609,1.46325,0.16760000000000003,0.1659,0.0858,0.0588,18670.0,2
41,100,700,823,34443,0.000725,1.4639,1.463,0.16885,0.16585,0.0905,0.0582,18670.0,2
41,100,800,823,34543,0.000725,1.4627,1.46305,0.16595,0.1658,0.0818,0.0588,18670.0,2
42,100,0,823,34566,0.000725,1.98035,1.98035,0.1633,0.1633,0.0614,0.0614,18670.0,2
42,100,100,823,34666,0.000725,1.4625,1.4671,0.1633,0.1652,0.062,0.0598,18670.0,2
42,100,200,823,34766,0.000725,1.4632,1.4645,0.16775,0.16510000000000002,0.0442,0.0601,18670.0,2
42,100,300,823,34866,0.000725,1.4615,1.4635500000000001,0.16804999999999998,0.16515000000000002,0.0656,0.0585,18670.0,2
42,100,400,823,34966,0.000725,1.4624,1.463,0.168,0.16515000000000002,0.0738,0.0571,18670.0,2
42,100,500,823,35066,0.000725,1.4611,1.4627,0.16535,0.16515000000000002,0.0344,0.057,18670.0,2
42,100,600,823,35166,0.000725,1.4598,1.4624,0.16405,0.1651,0.0919,0.0589,18670.0,2
42,100,700,823,35266,0.000725,1.4621,1.4622,0.16175,0.16515000000000002,0.0424,0.0582,18670.0,2
42,100,800,823,35366,0.000725,1.4621,1.4621,0.1639,0.16510000000000002,0.0386,0.0579,18670.0,2
43,100,0,823,35389,0.000725,2.0029000000000003,2.0029000000000003,0.16875,0.16875,0.031,0.031,18670.0,2
43,100,100,823,35489,0.000725,1.4636,1.4688,0.1721,0.1641,0.0487,0.0542,18670.0,2
43,100,200,823,35589,0.000725,1.4626,1.4659,0.16305,0.1642,0.0525,0.0533,18670.0,2
43,100,300,823,35689,0.000725,1.4585,1.4645,0.16665,0.1643,0.0577,0.0534,18670.0,2
43,100,400,823,35789,0.000725,1.4629,1.4639,0.1602,0.1643,0.0464,0.0535,18670.0,2
43,100,500,823,35889,0.000725,1.4635,1.4639,0.1617,0.1644,0.0305,0.0539,18670.0,2
43,100,600,823,35989,0.000725,1.464,1.464,0.16799999999999998,0.16435,0.0692,0.0545,18670.0,2
43,100,700,823,36089,0.000725,1.4612,1.4639,0.1647,0.16435,0.0585,0.0549,18670.0,2
43,100,800,823,36189,0.000725,1.4632,1.4637,0.1652,0.16435,0.0619,0.0553,18670.0,2
44,100,0,823,36212,0.000725,2.05525,2.05525,0.16449999999999998,0.16449999999999998,0.0408,0.0408,18670.0,2
44,100,100,823,36312,0.000725,1.4622,1.4674,0.16449999999999998,0.1638,0.0485,0.0525,18670.0,2
44,100,200,823,36412,0.000725,1.4629,1.4644499999999998,0.16494999999999999,0.1642,0.0358,0.0541,18670.0,2
44,100,300,823,36512,0.000725,1.4608500000000002,1.4635,0.16735,0.1641,0.0465,0.0541,18670.0,2
44,100,400,823,36612,0.000725,1.4642,1.4631,0.1649,0.16394999999999998,0.0436,0.0543,18670.0,2
44,100,500,823,36712,0.000725,1.4625499999999998,1.463,0.1632,0.1639,0.0392,0.0554,18670.0,2
44,100,600,823,36812,0.000725,1.4619499999999999,1.4629,0.16235,0.1638,0.0388,0.0545,18670.0,2
44,100,700,823,36912,0.000725,1.4624,1.4628,0.16425,0.16375,0.0532,0.0534,18670.0,2
44,100,800,823,37012,0.000725,1.4604,1.4627,0.16355,0.16365000000000002,0.0668,0.054,18670.0,2
45,100,0,823,37035,0.000725,2.02805,2.02805,0.16005,0.16005,0.0502,0.0502,18670.0,2
45,100,100,823,37135,0.000725,1.4603,1.466,0.1634,0.1639,0.0509,0.0564,18670.0,2
45,100,200,823,37235,0.000725,1.4609,1.4631,0.1678,0.1637,0.0373,0.0539,18670.0,2
45,100,300,823,37335,0.000725,1.4622,1.463,0.16215000000000002,0.16335,0.0467,0.0519,18670.0,2
45,100,400,823,37435,0.000725,1.4614,1.4628,0.1643,0.16335,0.0645,0.053,18670.0,2
45,100,500,823,37535,0.000725,1.4598,1.4625,0.15805000000000002,0.16310000000000002,0.042,0.053,18670.0,2
45,100,600,823,37635,0.000725,1.4612,1.4621,0.16335,0.16310000000000002,0.0429,0.0523,18670.0,2
45,100,700,823,37735,0.000725,1.4628,1.4621,0.16025,0.16310000000000002,0.0404,0.0531,18670.0,2
45,100,800,823,37835,0.000725,1.462,1.4622,0.16405,0.16310000000000002,0.1054,0.0535,18670.0,2
46,100,0,823,37858,0.000725,2.5219,2.5219,0.16665000000000002,0.16665000000000002,0.0421,0.0421,18670.0,2
46,100,100,823,37958,0.000725,1.4618,1.4717500000000001,0.16505,0.1628,0.0762,0.0542,18670.0,2
46,100,200,823,38058,0.000725,1.4619,1.4663,0.1594,0.1627,0.0512,0.0521,18670.0,2
46,100,300,823,38158,0.000725,1.4624,1.4645,0.158,0.16275,0.0624,0.0545,18670.0,2
46,100,400,823,38258,0.000725,1.4597,1.4635,0.16344999999999998,0.1626,0.0554,0.0543,18670.0,2
46,100,500,823,38358,0.000725,1.4605,1.46295,0.15935,0.1627,0.0636,0.0545,18670.0,2
46,100,600,823,38458,0.000725,1.4600499999999998,1.46245,0.1588,0.16265000000000002,0.0392,0.0545,18670.0,2
46,100,700,823,38558,0.000725,1.4607,1.46205,0.15785,0.16255,0.0326,0.0539,18670.0,2
46,100,800,823,38658,0.000725,1.46,1.4617499999999999,0.16035,0.16249999999999998,0.0353,0.0535,18670.0,2
47,100,0,823,38681,0.000725,1.9668999999999999,1.9668999999999999,0.16225,0.16225,0.0434,0.0434,18670.0,2
47,100,100,823,38781,0.000725,1.4602,1.4667,0.16115,0.1623,0.0378,0.0551,18670.0,2
47,100,200,823,38881,0.000725,1.45975,1.4634,0.16205,0.16194999999999998,0.0572,0.0546,18670.0,2
47,100,300,823,38981,0.000725,1.4606,1.4621,0.16175,0.16199999999999998,0.0468,0.0557,18670.0,2
47,100,400,823,39081,0.000725,1.4596,1.4614,0.16605,0.162,0.084,0.0536,18670.0,2
47,100,500,823,39181,0.000725,1.4601,1.4612,0.16315000000000002,0.16215000000000002,0.0449,0.0553,18670.0,2
47,100,600,823,39281,0.000725,1.4604,1.4611,0.16260000000000002,0.16205,0.0934,0.0546,18670.0,2
47,100,700,823,39381,0.000725,1.4616,1.461,0.15885,0.162,0.0521,0.0537,18670.0,2
47,100,800,823,39481,0.000725,1.4595,1.4609,0.15765,0.16194999999999998,0.0402,0.0526,18670.0,2
48,100,0,823,39504,0.000725,2.0673500000000002,2.0673500000000002,0.1612,0.1612,0.0504,0.0504,18670.0,2
48,100,100,823,39604,0.000725,1.4608,1.4663,0.1637,0.16149999999999998,0.0536,0.0479,18670.0,2
48,100,200,823,39704,0.000725,1.46,1.4631,0.1585,0.16155,0.0396,0.0498,18670.0,2
48,100,300,823,39804,0.000725,1.4593,1.4619,0.1625,0.16155,0.0472,0.0509,18670.0,2
48,100,400,823,39904,0.000725,1.4597,1.4613,0.16255,0.16155,0.0894,0.0505,18670.0,2
48,100,500,823,40004,0.000725,1.4649,1.4614,0.15825,0.16144999999999998,0.0362,0.0516,18670.0,2
48,100,600,823,40104,0.000725,1.4624,1.4616,0.15615,0.16135,0.1129,0.051,18670.0,2
48,100,700,823,40204,0.000725,1.4608,1.4616,0.16305,0.16135,0.05,0.0517,18670.0,2
48,100,800,823,40304,0.000725,1.4625,1.4615,0.1627,0.1612,0.0425,0.0512,18670.0,2
49,100,0,823,40327,0.000725,2.0586,2.0586,0.16249999999999998,0.16249999999999998,0.0611,0.0611,18670.0,2
49,100,100,823,40427,0.000725,1.45965,1.4662,0.16299999999999998,0.16075,0.0453,0.0455,18670.0,2
49,100,200,823,40527,0.000725,1.4617,1.4636,0.15755,0.1609,0.0638,0.0452,18670.0,2
49,100,300,823,40627,0.000725,1.4621499999999998,1.4629,0.1588,0.16110000000000002,0.0685,0.0479,18670.0,2
49,100,400,823,40727,0.000725,1.46095,1.4625,0.15915,0.1609,0.0496,0.0493,18670.0,2
49,100,500,823,40827,0.000725,1.4608,1.4623,0.15785,0.16085,0.0457,0.0496,18670.0,2
49,100,600,823,40927,0.000725,1.4613,1.462,0.1565,0.16085,0.0347,0.0503,18670.0,2
49,100,700,823,41027,0.000725,1.4606,1.4619,0.1598,0.16085,0.064,0.051,18670.0,2
49,100,800,823,41127,0.000725,1.4599,1.4617,0.15515,0.1608,0.0522,0.0509,18670.0,2
50,100,0,823,41150,0.000725,1.97255,1.97255,0.1577,0.1577,0.041,0.041,18670.0,2
50,100,100,823,41250,0.000725,1.4602,1.4647,0.1617,0.16049999999999998,0.035,0.0548,18670.0,2
50,100,200,823,41350,0.000725,1.4613,1.4624,0.16010000000000002,0.16065000000000002,0.0318,0.0522,18670.0,2
50,100,300,823,41450,0.000725,1.463,1.4622,0.15689999999999998,0.16049999999999998,0.0752,0.0511,18670.0,2
50,100,400,823,41550,0.000725,1.4617,1.462,0.1587,0.16055,0.0494,0.0513,18670.0,2
50,100,500,823,41650,0.000725,1.4594,1.4616,0.15899999999999997,0.16045,0.0835,0.051,18670.0,2
50,100,600,823,41750,0.000725,1.4598,1.4613,0.15815,0.1603,0.087,0.0512,18670.0,2
50,100,700,823,41850,0.000725,1.4559,1.4609,0.5363,0.18275000000000002,0.2588,0.0857,18670.0,2
50,100,800,823,41950,0.000725,1.4599,1.4606,0.2781,0.21055,0.1143,0.0991,18670.0,2
51,100,0,823,41973,0.000725,2.52925,2.52925,0.25329999999999997,0.25329999999999997,0.347,0.347,18670.0,2
51,100,100,823,42073,0.000725,1.4615,1.4713,0.18075,0.19595,0.1085,0.1131,18670.0,2
51,100,200,823,42173,0.000725,1.4597,1.4663,0.16249999999999998,0.18380000000000002,0.0672,0.0963,18670.0,2
51,100,300,823,42273,0.000725,1.4601,1.46435,0.16695,0.1779,0.0806,0.0906,18670.0,2
51,100,400,823,42373,0.000725,1.4593,1.46325,0.1641,0.17445,0.0968,0.0855,18670.0,2
51,100,500,823,42473,0.000725,1.4602,1.46245,0.1617,0.17204999999999998,0.1096,0.0813,18670.0,2
51,100,600,823,42573,0.000725,1.4595,1.4620000000000002,0.1642,0.17035,0.044,0.0799,18670.0,2
51,100,700,823,42673,0.000725,1.4594,1.4616500000000001,0.1586,0.1691,0.0855,0.0769,18670.0,2
51,100,800,823,42773,0.000725,1.464,1.4617,0.15889999999999999,0.16805,0.0416,0.0749,18670.0,2
52,100,0,823,42796,0.000725,1.9533,1.9533,0.16049999999999998,0.16049999999999998,0.0707,0.0707,18670.0,2
52,100,100,823,42896,0.000725,1.461,1.4663499999999998,0.16570000000000001,0.1608,0.0439,0.0549,18670.0,2
52,100,200,823,42996,0.000725,1.4607,1.46325,0.1642,0.1606,0.0437,0.0558,18670.0,2
52,100,300,823,43096,0.000725,1.4607,1.462,0.15635,0.16025,0.0624,0.0554,18670.0,2
52,100,400,823,43196,0.000725,1.4596,1.4614,0.16015000000000001,0.16015000000000001,0.0498,0.0562,18670.0,2
52,100,500,823,43296,0.000725,1.4608,1.4611,0.15760000000000002,0.16015000000000001,0.03,0.0552,18670.0,2
52,100,600,823,43396,0.000725,1.4601,1.461,0.15745,0.15999999999999998,0.0485,0.0547,18670.0,2
52,100,700,823,43496,0.000725,1.4599,1.4608,0.1537,0.1599,0.0436,0.0548,18670.0,2
52,100,800,823,43596,0.000725,1.4609,1.4606,0.15735,0.15985,0.057,0.0549,18670.0,2
53,100,0,823,43619,0.000725,2.0648,2.0648,0.1613,0.1613,0.0409,0.0409,18670.0,2
53,100,100,823,43719,0.000725,1.4599,1.4656,0.1595,0.15949999999999998,0.0585,0.0518,18670.0,2
53,100,200,823,43819,0.000725,1.4598,1.4627,0.16185,0.15944999999999998,0.0663,0.0507,18670.0,2
53,100,300,823,43919,0.000725,1.4607,1.4617,0.15760000000000002,0.15935,0.0417,0.051,18670.0,2
53,100,400,823,44019,0.000725,1.4593,1.4612,0.16660000000000003,0.1593,0.0707,0.0518,18670.0,2
53,100,500,823,44119,0.000725,1.4596,1.4609,0.15825,0.15915,0.0323,0.0531,18670.0,2
53,100,600,823,44219,0.000725,1.4606,1.4609,0.15905,0.15910000000000002,0.0296,0.053,18670.0,2
53,100,700,823,44319,0.000725,1.4616,1.4608,0.1608,0.15910000000000002,0.0845,0.0537,18670.0,2
53,100,800,823,44419,0.000725,1.4633,1.4609,0.15535,0.15905,0.0676,0.0534,18670.0,2
54,100,0,823,44442,0.000725,2.01105,2.01105,0.1602,0.1602,0.0358,0.0358,18670.0,2
54,100,100,823,44542,0.000725,1.461,1.4665,0.15839999999999999,0.1588,0.0324,0.0491,18670.0,2
54,100,200,823,44642,0.000725,1.459,1.46365,0.1604,0.15875,0.0706,0.0511,18670.0,2
54,100,300,823,44742,0.000725,1.4608,1.4627,0.15805000000000002,0.15865,0.0654,0.0499,18670.0,2
54,100,400,823,44842,0.000725,1.4613,1.4621,0.15645,0.1587,0.0335,0.0491,18670.0,2
54,100,500,823,44942,0.000725,1.4612,1.46185,0.15665,0.1587,0.0356,0.0493,18670.0,2
54,100,600,823,45042,0.000725,1.4621,1.4617,0.15955,0.1587,0.0437,0.0496,18670.0,2
54,100,700,823,45142,0.000725,1.4589,1.4615,0.1563,0.15865,0.0805,0.0495,18670.0,2
54,100,800,823,45242,0.000725,1.4616,1.4612,0.1544,0.15860000000000002,0.0562,0.0497,18670.0,2
55,100,0,823,45265,0.000725,1.9963,1.9963,0.158,0.158,0.0561,0.0561,18670.0,2
55,100,100,823,45365,0.000725,1.4586,1.4649,0.1608,0.159,0.0712,0.0507,18670.0,2
55,100,200,823,45465,0.000725,1.4591,1.4622,0.155,0.1588,0.0326,0.0505,18670.0,2
